1507852800000,5430.00000000,5430.00000000,5430.00000000,5430.00000000,0.00000000,1507852859999,0.00000000,0,0.00000000,0.00000000,0
1507852860000,5439.99000000,5439.99000000,5427.82000000,5439.99000000,0.33114100,1507852919999,1801.23340944,6,0.31714600,1725.27106854,0
1507852920000,5427.82000000,5440.00000000,5427.81000000,5440.00000000,0.86849100,1507852979999,4720.02407329,13,0.46442300,2526.46032807,0
1507852980000,5450.00000000,5450.00000000,5427.81000000,5450.00000000,1.82446100,1507853039999,9919.60467480,13,0.66683900,3634.26936083,0
1507853040000,5450.00000000,5455.36000000,5450.00000000,5455.36000000,0.28858400,1507853099999,1573.11188048,5,0.27858400,1518.55838048,0
1507853100000,5455.35000000,5455.35000000,5455.34000000,5455.35000000,0.37721300,1507853159999,2057.82526753,5,0.36979900,2017.37930263,0
1507853160000,5455.32000000,5455.36000000,5450.01000000,5455.36000000,2.39917400,1507853219999,13084.83205017,10,2.17917000,11885.80805013,0
1507853220000,5455.36000000,5455.36000000,5455.35000000,5455.35000000,0.95344600,1507853279999,5201.39054759,10,0.95303200,5199.13203269,0
1507853280000,5455.32000000,5455.32000000,5426.24000000,5426.24000000,4.58078600,1507853339999,24869.04758963,27,1.33540100,7247.57021811,0
1507853340000,5448.93000000,5448.93000000,5448.91000000,5448.91000000,0.19605800,1507853399999,1068.30256028,3,0.19605800,1068.30256028,0
1507853400000,5426.25000000,5448.50000000,5426.25000000,5448.50000000,1.47217300,1507853459999,8019.70339500,4,1.40829500,7673.08539750,0
1507853460000,5448.50000000,5448.50000000,5440.00000000,5440.00000000,0.26038400,1507853519999,1418.11903199,5,0.25038400,1363.71903199,0
1507853520000,5446.00000000,5446.00000000,5439.99000000,5440.00000000,0.66616800,1507853579999,3625.23227472,14,0.57471100,3127.70619472,0
1507853580000,5440.00000000,5440.00000000,5439.99000000,5439.99000000,1.00970300,1507853639999,5492.78182631,4,1.00036900,5442.00486631,0
1507853640000,5439.99000000,5440.00000000,5439.99000000,5440.00000000,0.73745900,1507853699999,4011.77016069,3,0.73745900,4011.77016069,0
1507853700000,5439.99000000,5439.99000000,5426.24000000,5426.24000000,1.50431100,1507853759999,8166.28609389,14,0.82531100,4481.25821389,0
1507853760000,5426.24000000,5426.96000000,5412.03000000,5412.03000000,0.58937300,1507853819999,3194.18433845,9,0.21209500,1150.14894573,0
1507853820000,5420.23000000,5445.96000000,5412.03000000,5445.96000000,1.41219400,1507853879999,7659.80614569,17,1.05494300,5725.36672745,0
1507853880000,5420.24000000,5420.24000000,5412.04000000,5412.04000000,0.11804800,1507853939999,638.94897612,4,0.00000000,0.00000000,0
1507853940000,5413.04000000,5445.88000000,5413.04000000,5445.88000000,0.25716600,1507853999999,1393.75722908,3,0.05199100,283.13674708,0
