1509062400000,5861.77000000,5861.77000000,5861.76000000,5861.77000000,0.52015900,1509062459999,3049.05197308,3,0.47532400,2786.23996348,0
1509062460000,5861.77000000,5861.77000000,5861.77000000,5861.77000000,0.00000000,1509062519999,0.00000000,0,0.00000000,0.00000000,0
1509062520000,5861.77000000,5861.77000000,5861.77000000,5861.77000000,0.00000000,1509062579999,0.00000000,0,0.00000000,0.00000000,0
1509062580000,5861.77000000,5861.77000000,5861.77000000,5861.77000000,0.00000000,1509062639999,0.00000000,0,0.00000000,0.00000000,0
1509062640000,5861.77000000,5861.77000000,5861.77000000,5861.77000000,0.00000000,1509062699999,0.00000000,0,0.00000000,0.00000000,0
1509062700000,5861.77000000,5861.77000000,5861.77000000,5861.77000000,0.00000000,1509062759999,0.00000000,0,0.00000000,0.00000000,0
1509062760000,5865.02000000,5865.02000000,5865.02000000,5865.02000000,0.06075100,1509062819999,356.30583002,1,0.00000000,0.00000000,0
1509062820000,5865.21000000,5865.21000000,5865.21000000,5865.21000000,0.00090600,1509062879999,5.31388026,1,0.00000000,0.00000000,0
1509062880000,5865.21000000,5865.21000000,5865.21000000,5865.21000000,0.00000000,1509062939999,0.00000000,0,0.00000000,0.00000000,0
1509062940000,5865.21000000,5865.21000000,5865.21000000,5865.21000000,0.00000000,1509062999999,0.00000000,0,0.00000000,0.00000000,0
1509063000000,5865.21000000,5865.21000000,5865.21000000,5865.21000000,0.00000000,1509063059999,0.00000000,0,0.00000000,0.00000000,0
1509063060000,5865.27000000,5865.27000000,5865.27000000,5865.27000000,1.27324000,1509063119999,7467.89637480,1,0.00000000,0.00000000,0
1509063120000,5865.27000000,5865.27000000,5865.21000000,5865.21000000,0.20780000,1509063179999,1218.79329766,4,0.00000000,0.00000000,0
1509063180000,5865.23000000,5879.99000000,5865.22000000,5878.00000000,2.88610200,1509063239999,16946.07072471,8,1.28000000,7525.92142236,0
1509063240000,5878.00000000,5878.00000000,5878.00000000,5878.00000000,0.00000000,1509063299999,0.00000000,0,0.00000000,0.00000000,0
1509063300000,5878.00000000,5878.00000000,5878.00000000,5878.00000000,0.00000000,1509063359999,0.00000000,0,0.00000000,0.00000000,0
1509063360000,5865.34000000,5865.39000000,5865.34000000,5865.39000000,1.31146200,1509063419999,7692.18558733,3,0.00000000,0.00000000,0
1509063420000,5865.39000000,5865.47000000,5865.39000000,5865.47000000,1.02775000,1509063479999,6028.21047430,4,0.11045000,647.83232550,0
1509063480000,5865.51000000,5865.51000000,5865.34000000,5865.36000000,2.87447000,1509063539999,16859.81935665,9,0.00000000,0.00000000,0
1509063540000,5865.35000000,5865.36000000,5865.35000000,5865.36000000,2.76152600,1509063599999,16197.33121614,10,0.00000000,0.00000000,0
1509063600000,5865.35000000,5866.00000000,5865.00000000,5865.00000000,2.47662600,1509063659999,14525.95937773,7,0.36402200,2134.98903000,0
1509063660000,5861.84000000,5862.01000000,5861.84000000,5862.01000000,0.55663900,1509063719999,3263.00345767,2,0.00000000,0.00000000,0
1509063720000,5862.09000000,5862.16000000,5862.09000000,5862.16000000,2.31789500,1509063779999,13587.77790259,4,0.00000000,0.00000000,0
1509063780000,5862.19000000,5862.24000000,5862.19000000,5862.24000000,0.70063000,1509063839999,4107.25067815,3,0.00000000,0.00000000,0
1509063840000,5862.24000000,5862.24000000,5862.24000000,5862.24000000,0.00000000,1509063899999,0.00000000,0,0.00000000,0.00000000,0
1509063900000,5863.13000000,5863.13000000,5863.13000000,5863.13000000,0.03990500,1509063959999,233.96820265,1,0.00000000,0.00000000,0
1509063960000,5863.19000000,5863.19000000,5863.19000000,5863.19000000,0.02875300,1509064019999,168.58430207,1,0.00000000,0.00000000,0
1509064020000,5864.39000000,5864.39000000,5864.39000000,5864.39000000,1.86908200,1509064079999,10961.02578998,2,0.00000000,0.00000000,0
1509064080000,5864.40000000,5879.99000000,5864.40000000,5865.07000000,3.07773000,1509064139999,18069.64799384,10,1.48620000,8736.10858600,0
1509064140000,5879.98000000,5889.02000000,5879.98000000,5889.01000000,3.14992500,1509064199999,18541.71515715,11,2.79470400,16449.81357580,0
1509064200000,5889.02000000,5889.04000000,5889.02000000,5889.03000000,0.23169000,1509064259999,1364.42996251,4,0.00000000,0.00000000,0
1509064260000,5889.03000000,5889.04000000,5889.03000000,5889.04000000,1.71285100,1509064319999,10087.04002123,9,0.00000000,0.00000000,0
1509064320000,5889.04000000,5889.04000000,5889.02000000,5889.03000000,1.93966000,1509064379999,11422.72631086,11,0.00000000,0.00000000,0
1509064380000,5889.03000000,5898.09000000,5865.60000000,5865.60000000,3.24453300,1509064439999,19118.03856722,16,1.76922500,10435.04575647,0
1509064440000,5897.99000000,5897.99000000,5897.99000000,5897.99000000,0.69074500,1509064499999,4074.00710255,2,0.69074500,4074.00710255,0
1509064500000,5897.97000000,5897.97000000,5897.97000000,5897.97000000,2.23177700,1509064559999,13162.95379269,6,2.23177700,13162.95379269,0
1509064560000,5897.98000000,5897.98000000,5897.98000000,5897.98000000,0.29249400,1509064619999,1725.12376212,1,0.29249400,1725.12376212,0
1509064620000,5897.97000000,5897.97000000,5897.97000000,5897.97000000,0.39443100,1509064679999,2326.34220507,2,0.39443100,2326.34220507,0
1509064680000,5897.97000000,5898.05000000,5897.95000000,5897.96000000,1.07366900,1509064739999,6332.47716703,13,0.39959900,2356.82706562,0
1509064740000,5898.05000000,5898.06000000,5898.05000000,5898.06000000,0.27642000,1509064799999,1630.34106124,3,0.27642000,1630.34106124,0
1509064800000,5866.59000000,5866.59000000,5866.59000000,5866.59000000,0.00976400,1509064859999,57.28138476,1,0.00000000,0.00000000,0
1509064860000,5866.59000000,5866.59000000,5866.59000000,5866.59000000,0.00000000,1509064919999,0.00000000,0,0.00000000,0.00000000,0
1509064920000,5896.91000000,5896.91000000,5896.91000000,5896.91000000,0.02414100,1509064979999,142.35730431,1,0.02414100,142.35730431,0
1509064980000,5896.91000000,5896.91000000,5896.91000000,5896.91000000,1.40101500,1509065039999,8261.65936365,3,1.40101500,8261.65936365,0
1509065040000,5896.92000000,5899.00000000,5896.92000000,5899.00000000,1.88096100,1509065099999,11095.21579709,4,1.88096100,11095.21579709,0
1509065100000,5899.90000000,5904.99000000,5899.90000000,5904.99000000,0.49325000,1509065159999,2911.31810024,6,0.49325000,2911.31810024,0
1509065160000,5904.99000000,5909.99000000,5900.02000000,5900.03000000,1.41711000,1509065219999,8366.79491307,10,0.63389300,3744.64288871,0
1509065220000,5909.99000000,5911.00000000,5900.03000000,5910.99000000,1.99750800,1509065279999,11801.49973644,11,1.51401700,8948.88332293,0
1509065280000,5911.00000000,5931.89000000,5911.00000000,5931.89000000,1.19757500,1509065339999,7091.61567361,11,1.19757500,7091.61567361,0
1509065340000,5931.91000000,5931.91000000,5905.55000000,5905.58000000,2.23080300,1509065399999,13174.82130806,4,0.02500000,148.29775000,0
1509065400000,5933.10000000,5937.67000000,5905.70000000,5906.03000000,1.21998900,1509065459999,7240.86853666,6,1.15070000,6831.66787952,0
1509065460000,5906.14000000,5906.14000000,5906.14000000,5906.14000000,0.10052900,1509065519999,593.73834806,2,0.00000000,0.00000000,0
1509065520000,5937.67000000,5937.67000000,5906.23000000,5906.26000000,0.71468600,1509065579999,4236.82211397,6,0.50000000,2968.83500000,0
1509065580000,5937.67000000,5937.69000000,5906.46000000,5937.69000000,5.01878200,1509065639999,29793.35436537,7,4.50246000,26734.13666820,0
1509065640000,5938.60000000,5948.00000000,5938.60000000,5938.61000000,2.79959500,1509065699999,16627.48033211,24,0.94191600,5595.43825304,0
1509065700000,5938.62000000,5938.62000000,5915.01000000,5915.01000000,2.54219500,1509065759999,15070.87490094,5,0.00000000,0.00000000,0
1509065760000,5915.02000000,5950.02000000,5915.02000000,5950.02000000,7.06640400,1509065819999,42033.77509889,21,6.20405600,36911.85331348,0
1509065820000,5950.05000000,5960.98000000,5950.03000000,5950.04000000,1.58395200,1509065879999,9436.70684934,12,1.24204900,7402.37310202,0
1509065880000,5950.06000000,5960.98000000,5950.06000000,5960.98000000,0.43171400,1509065939999,2569.99016936,4,0.11593100,691.06237238,0
1509065940000,5961.00000000,5973.19000000,5961.00000000,5973.19000000,0.97433500,1509065999999,5814.42030858,9,0.23573100,1407.95008727,0
1509066000000,5973.19000000,5980.00000000,5930.04000000,5930.04000000,1.11667100,1509066059999,6673.52935912,7,0.70188700,4197.28426000,0
1509066060000,5930.07000000,5930.07000000,5930.07000000,5930.07000000,0.06094600,1509066119999,361.41404622,4,0.00000000,0.00000000,0
1509066120000,5954.32000000,5954.32000000,5954.32000000,5954.32000000,0.10000000,1509066179999,595.43200000,1,0.10000000,595.43200000,0
1509066180000,5960.00000000,5960.00000000,5940.01000000,5940.02000000,0.23915000,1509066239999,1421.19321106,9,0.03375700,200.99998024,0
1509066240000,5941.03000000,5941.03000000,5940.04000000,5940.04000000,0.20811400,1509066299999,1236.33152790,4,0.00000000,0.00000000,0
1509066300000,5940.03000000,5974.98000000,5940.03000000,5974.98000000,0.74129900,1509066359999,4407.19490943,9,0.18391000,1096.28472834,0
1509066360000,5974.98000000,5975.00000000,5974.98000000,5974.99000000,0.83528900,1509066419999,4990.84490680,10,0.30778500,1839.01170226,0
1509066420000,5975.01000000,5979.00000000,5975.00000000,5975.00000000,0.62718000,1509066479999,3749.15413120,9,0.44283800,2647.70986446,0
1509066480000,5975.01000000,5975.01000000,5974.99000000,5974.99000000,0.17825400,1509066539999,1065.06775444,7,0.00000000,0.00000000,0
1509066540000,5975.00000000,5975.00000000,5974.98000000,5974.98000000,0.18403100,1509066599999,1099.58425784,11,0.00138700,8.28732500,0
1509066600000,5975.00000000,5975.02000000,5974.98000000,5975.02000000,0.34904200,1509066659999,2085.53022117,12,0.00991500,59.24202585,0
1509066660000,5975.02000000,5979.00000000,5975.01000000,5975.01000000,0.70962000,1509066719999,4240.77128566,11,0.20147700,1204.60876664,0
1509066720000,5975.01000000,5975.02000000,5975.00000000,5975.01000000,1.00741600,1509066779999,6019.32689732,12,0.00165500,9.88865810,0
1509066780000,5975.02000000,5975.02000000,5975.01000000,5975.01000000,0.70487500,1509066839999,4211.63991561,7,0.00000000,0.00000000,0
1509066840000,5975.02000000,5975.02000000,5975.00000000,5975.01000000,0.70600900,1509066899999,4218.41255871,8,0.00000000,0.00000000,0
1509066900000,5975.01000000,5975.02000000,5975.01000000,5975.01000000,0.29487500,1509066959999,1761.88170751,10,0.07912100,472.74876621,0
1509066960000,5975.22000000,5975.22000000,5974.98000000,5974.98000000,0.79277800,1509067019999,4736.90388036,12,0.00000000,0.00000000,0
1509067020000,5974.99000000,5975.00000000,5974.98000000,5974.98000000,0.36821600,1509067079999,2200.08783102,7,0.00000000,0.00000000,0
1509067080000,5974.98000000,5974.98000000,5974.98000000,5974.98000000,0.00000000,1509067139999,0.00000000,0,0.00000000,0.00000000,0
1509067140000,5950.33000000,5950.45000000,5950.33000000,5950.44000000,0.13671100,1509067199999,813.49066179,3,0.00000000,0.00000000,0
1509067200000,5974.00000000,5979.00000000,5974.00000000,5979.00000000,0.31752900,1509067259999,1897.77547000,7,0.31752900,1897.77547000,0
1509067260000,5950.92000000,5951.01000000,5950.92000000,5951.00000000,1.06112200,1509067319999,6314.73544597,6,0.00000000,0.00000000,0
1509067320000,5951.01000000,5951.02000000,5951.00000000,5951.02000000,0.87088300,1509067379999,5182.63284027,8,0.00000000,0.00000000,0
1509067380000,5951.02000000,5960.02000000,5951.02000000,5960.01000000,0.10107900,1509067439999,602.09456601,5,0.00000000,0.00000000,0
1509067440000,5960.04000000,5976.96000000,5960.03000000,5960.34000000,0.46311300,1509067499999,2765.22306653,7,0.34768200,2077.23540672,0
1509067500000,5960.34000000,5960.34000000,5960.34000000,5960.34000000,0.00000000,1509067559999,0.00000000,0,0.00000000,0.00000000,0
1509067560000,5960.34000000,5960.34000000,5960.34000000,5960.34000000,0.00000000,1509067619999,0.00000000,0,0.00000000,0.00000000,0
