1610064000000,39432.48000000,39550.00000000,39430.30000000,39484.51000000,100.54626100,1610064059999,3970978.35948692,2387,50.16718800,1981471.22670509,0
1610064060000,39477.00000000,39481.24000000,39330.00000000,39370.98000000,77.30195200,1610064119999,3045315.61716237,1926,34.77621500,1369752.04875333,0
1610064120000,39363.75000000,39483.43000000,39333.03000000,39460.00000000,71.72796800,1610064179999,2825327.48210372,1728,24.25312200,955693.10404943,0
1610064180000,39460.01000000,39550.00000000,39460.01000000,39532.55000000,67.36203400,1610064239999,2661360.77737177,1723,34.32356600,1356111.45754493,0
1610064240000,39532.55000000,39534.58000000,39469.78000000,39503.17000000,68.43144900,1610064299999,2703904.88266215,1481,21.37387900,844541.37367439,0
1610064300000,39503.17000000,39504.41000000,39380.03000000,39413.11000000,44.88872100,1610064359999,1769506.77597653,1527,19.22116500,757697.52131411,0
1610064360000,39413.10000000,39422.38000000,39234.22000000,39331.28000000,63.04846400,1610064419999,2478772.55008418,2018,21.33864000,839133.64589598,0
1610064420000,39331.28000000,39424.71000000,39267.12000000,39424.71000000,41.13644900,1610064479999,1618628.18481302,1297,27.63199400,1087347.88708615,0
1610064480000,39425.26000000,39610.32000000,39399.19000000,39602.73000000,116.05321200,1610064539999,4589017.83697153,2706,78.22331000,3093793.13032128,0
1610064540000,39602.73000000,39679.72000000,39570.38000000,39604.87000000,110.94349100,1610064599999,4395927.62079226,2583,52.76062500,2090736.32532995,0
1610064600000,39604.86000000,39661.25000000,39557.18000000,39599.77000000,70.18000800,1610064659999,2779635.88395907,1708,29.70180000,1176343.75095879,0
1610064660000,39599.77000000,39699.87000000,39593.36000000,39656.02000000,48.00575300,1610064719999,1903747.32663109,1706,32.93452300,1306058.58636256,0
1610064720000,39656.01000000,39699.72000000,39629.42000000,39683.95000000,44.54866700,1610064779999,1767467.04658601,1274,26.79292800,1063036.21807996,0
1610064780000,39683.95000000,39695.00000000,39558.25000000,39622.75000000,51.69640000,1610064839999,2048476.23901000,1795,21.11875000,836681.66684681,0
1610064840000,39622.75000000,39650.00000000,39580.00000000,39588.22000000,35.74165800,1610064899999,1416156.02456754,1291,17.40740200,689746.51452621,0
1610064900000,39595.35000000,39640.04000000,39514.66000000,39517.36000000,68.79226000,1610064959999,2722262.44107740,1729,30.31473600,1199595.07284968,0
1610064960000,39517.35000000,39562.05000000,39480.00000000,39486.03000000,29.80516700,1610065019999,1177751.89170676,1309,13.92628800,550241.89069140,0
1610065020000,39486.02000000,39537.42000000,39476.22000000,39505.24000000,15.84095200,1610065079999,625924.63172386,1084,7.52018700,297117.39829748,0
1610065080000,39505.23000000,39547.34000000,39478.87000000,39481.25000000,29.77793500,1610065139999,1176552.32447215,971,12.38213600,489264.08196910,0
1610065140000,39481.25000000,39521.53000000,39443.99000000,39490.01000000,55.59292200,1610065199999,2194463.10293254,1500,37.53898700,1481797.19066821,0
1610065200000,39492.39000000,39562.05000000,39490.00000000,39491.74000000,38.89418400,1610065259999,1537689.93065084,1096,13.19241200,521457.67563554,0
1610065260000,39491.74000000,39491.74000000,39348.79000000,39375.48000000,62.98085400,1610065319999,2481947.36285926,1872,24.83377500,978872.96784414,0
1610065320000,39375.48000000,39419.66000000,39356.26000000,39385.79000000,28.15531000,1610065379999,1109106.41328448,1045,16.43680700,647496.93198882,0
1610065380000,39388.07000000,39418.72000000,39341.86000000,39367.15000000,31.30648300,1610065439999,1232848.84619894,1322,18.47945300,727669.09146501,0
1610065440000,39363.44000000,39410.00000000,39361.05000000,39390.85000000,14.78836000,1610065499999,582517.35075381,811,8.37979200,330094.25752433,0
1610065500000,39390.86000000,39464.28000000,39369.16000000,39418.59000000,29.41313000,1610065559999,1159386.24567649,1003,18.92488900,745959.44334501,0
1610065560000,39418.60000000,39500.62000000,39388.01000000,39450.00000000,39.77987200,1610065619999,1569568.97521063,1154,18.29908400,721907.38787561,0
1610065620000,39449.13000000,39494.70000000,39401.45000000,39413.54000000,25.77435900,1610065679999,1016552.85461835,931,10.09382500,398151.82985845,0
1610065680000,39413.54000000,39441.05000000,39367.08000000,39381.88000000,31.19285200,1610065739999,1228999.44723066,919,13.77824200,542873.76890072,0
1610065740000,39384.10000000,39469.36000000,39384.09000000,39453.07000000,19.16250500,1610065799999,755550.12005745,868,11.00149200,433738.31838681,0
1610065800000,39453.07000000,39457.51000000,39276.82000000,39294.07000000,50.91114700,1610065859999,2003932.79071590,1616,13.04305800,513600.42297488,0
1610065860000,39294.06000000,39294.07000000,39180.00000000,39272.71000000,72.27278500,1610065919999,2835443.04097374,2254,35.55780700,1395031.28311284,0
1610065920000,39268.08000000,39397.94000000,39245.13000000,39390.10000000,33.24123900,1610065979999,1307183.10840447,1421,21.48376600,844813.34999201,0
1610065980000,39390.10000000,39431.23000000,39361.74000000,39431.13000000,42.68896400,1610066039999,1682110.01209264,1107,11.44324700,450936.76183546,0
1610066040000,39431.13000000,39436.82000000,39409.87000000,39420.78000000,27.69950300,1610066099999,1092086.78746288,919,9.48952300,374135.06925417,0
1610066100000,39420.79000000,39424.56000000,39256.42000000,39293.51000000,40.70320500,1610066159999,1600558.99564743,1366,15.33531800,603102.26565421,0
1610066160000,39293.50000000,39396.96000000,39290.11000000,39392.78000000,43.41807600,1610066219999,1708716.24982858,1217,14.99709700,590049.21667459,0
1610066220000,39392.79000000,39490.00000000,39387.90000000,39489.99000000,53.22133700,1610066279999,2099600.97911629,1353,31.63716600,1248045.37126232,0
1610066280000,39489.99000000,39500.00000000,39418.30000000,39468.20000000,43.41217500,1610066339999,1713161.91929704,1226,20.80659100,821061.03606394,0
1610066340000,39468.20000000,39470.21000000,39410.56000000,39410.57000000,32.72050800,1610066399999,1290545.78157316,935,6.01466100,237232.60971229,0
1610066400000,39410.57000000,39455.47000000,39350.85000000,39417.00000000,43.40247800,1610066459999,1711093.19291960,1239,18.46192800,728028.11591999,0
1610066460000,39417.00000000,39486.99000000,39365.26000000,39446.13000000,80.76992000,1610066519999,3186000.34724918,1436,27.06673600,1067869.45134021,0
1610066520000,39446.13000000,39459.49000000,39165.67000000,39290.99000000,149.79851500,1610066579999,5889885.96069541,2693,55.10479300,2165889.60993965,0
1610066580000,39290.98000000,39310.59000000,39165.67000000,39209.03000000,69.21449400,1610066639999,2714210.64300643,1881,35.44709600,1390158.23366014,0
1610066640000,39209.03000000,39247.93000000,39173.50000000,39179.02000000,42.81727400,1610066699999,1678949.24693071,1316,22.78608600,893503.85979976,0
