1696118400000,26962.57000000,26962.57000000,26960.13000000,26960.13000000,3.11266000,1696118459999,83920.02021670,356,1.07943000,29101.78403070,0
1696118460000,26960.13000000,26960.14000000,26957.54000000,26957.54000000,3.78114000,1696118519999,101934.43053750,369,0.40579000,10939.47156480,0
1696118520000,26957.55000000,26957.55000000,26955.30000000,26955.31000000,5.50638000,1696118579999,148430.23053730,343,0.92334000,24889.10113110,0
1696118580000,26955.31000000,26955.31000000,26955.30000000,26955.31000000,5.64351000,1696118639999,152122.54292310,249,3.78201000,101945.25197310,0
1696118640000,26955.31000000,26965.88000000,26955.30000000,26965.87000000,8.96482000,1696118699999,241684.50157000,730,7.34501000,198014.47249530,0
1696118700000,26965.88000000,26968.55000000,26965.87000000,26968.55000000,5.09124000,1696118759999,137295.85468740,510,3.52735000,95122.68579400,0
1696118760000,26968.55000000,26973.29000000,26968.54000000,26969.18000000,11.02313000,1696118819999,297309.96719930,503,5.99404000,161664.14637940,0
1696118820000,26969.17000000,26969.18000000,26969.17000000,26969.18000000,2.23753000,1696118879999,60344.34243860,190,1.54885000,41771.21444300,0
1696118880000,26969.17000000,26969.18000000,26969.17000000,26969.17000000,10.08292000,1696118939999,271928.07527840,272,9.17020000,247312.77443600,0
1696118940000,26969.17000000,26973.18000000,26969.17000000,26973.17000000,14.11272000,1696118999999,380618.81312810,399,12.95701000,349448.75126740,0
1696119000000,26973.17000000,26973.18000000,26973.17000000,26973.18000000,3.09402000,1696119059999,83455.54028570,182,1.28423000,34639.76695140,0
1696119060000,26973.18000000,26975.85000000,26973.17000000,26975.83000000,5.41438000,1696119119999,146047.57493060,426,3.40854000,91940.81796340,0
1696119120000,26975.83000000,26975.85000000,26975.83000000,26975.85000000,11.37848000,1696119179999,306944.05548980,253,10.91034000,294315.58870840,0
1696119180000,26975.84000000,26986.92000000,26975.84000000,26985.91000000,9.59508000,1696119239999,258892.76256860,542,7.77401000,209751.30803010,0
1696119240000,26985.92000000,26985.92000000,26980.67000000,26980.68000000,5.64978000,1696119299999,152449.45220380,223,2.35646000,63584.67648400,0
1696119300000,26980.68000000,26980.68000000,26980.67000000,26980.68000000,5.93052000,1696119359999,160009.45711210,186,5.40637000,145867.53893160,0
1696119360000,26980.67000000,26980.68000000,26977.60000000,26977.60000000,6.70862000,1696119419999,180987.15247570,307,3.79750000,102447.63359040,0
1696119420000,26977.61000000,26981.14000000,26977.60000000,26981.13000000,9.00288000,1696119479999,242884.31451470,405,8.60714000,232207.30972130,0
1696119480000,26981.14000000,26981.14000000,26981.13000000,26981.14000000,1.71132000,1696119539999,46173.35495540,195,0.75638000,20407.99467320,0
1696119540000,26981.13000000,26981.14000000,26981.13000000,26981.14000000,2.13545000,1696119599999,57616.86575310,145,1.16946000,31553.36398440,0
1696119600000,26981.14000000,26981.14000000,26977.76000000,26977.76000000,4.77804000,1696119659999,128915.69592360,365,0.48131000,12986.08463300,0
1696119660000,26977.77000000,26977.77000000,26966.26000000,26966.27000000,8.93890000,1696119719999,241110.79945120,648,0.34446000,9291.34578090,0
1696119720000,26966.26000000,26966.27000000,26966.20000000,26966.21000000,2.58714000,1696119779999,69765.48082760,253,0.32438000,8747.31497800,0
1696119780000,26966.21000000,26966.21000000,26964.91000000,26964.92000000,1.49524000,1696119839999,40319.23240360,266,0.99385000,26799.14010440,0
1696119840000,26964.91000000,26969.46000000,26964.91000000,26969.46000000,9.29690000,1696119899999,250712.93321290,528,7.95611000,214553.65577590,0
1696119900000,26969.45000000,26971.90000000,26969.45000000,26971.90000000,9.71083000,1696119959999,261913.36905660,363,8.31511000,224269.92872020,0
1696119960000,26971.89000000,26971.90000000,26971.89000000,26971.90000000,1.35744000,1696120019999,36612.72470660,182,0.23450000,6324.91055000,0
1696120020000,26971.90000000,26971.90000000,26971.89000000,26971.90000000,5.35470000,1696120079999,144426.42436610,221,4.49831000,121327.96748900,0
1696120080000,26971.89000000,26971.90000000,26971.89000000,26971.90000000,1.66538000,1696120139999,44918.45000130,219,0.38331000,10338.59898900,0
1696120140000,26971.89000000,26974.63000000,26971.89000000,26974.63000000,5.12429000,1696120199999,138217.05809650,344,3.37730000,91093.03006570,0
